Category,Feed Name,Title,Link,Published Date
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10095 2005 INIT,https://data.consilium.europa.eu/doc/document/ST-10095-2005-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9147 2005 INIT,https://data.consilium.europa.eu/doc/document/ST-9147-2005-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8559 2005 INIT,https://data.consilium.europa.eu/doc/document/ST-8559-2005-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7684 2005 INIT,https://data.consilium.europa.eu/doc/document/ST-7684-2005-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7139 2005 INIT,https://data.consilium.europa.eu/doc/document/ST-7139-2005-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 16383 2004 REV 1,https://data.consilium.europa.eu/doc/document/ST-16383-2004-REV-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 16382 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-16382-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14543 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-14543-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13798 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-13798-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12798 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-12798-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11474 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-11474-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10700 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-10700-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9979 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-9979-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9146 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-9146-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7712 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-7712-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6487 2004 INIT,https://data.consilium.europa.eu/doc/document/ST-6487-2004-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 16384 2003 COR 2,https://data.consilium.europa.eu/doc/document/ST-16384-2003-COR-2/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 16384 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-16384-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 16382 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-16382-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 15015 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-15015-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14252 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-14252-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12774 2003 COR 1,https://data.consilium.europa.eu/doc/document/ST-12774-2003-COR-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12774 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-12774-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11949 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-11949-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10883 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-10883-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10085 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-10085-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8618 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-8618-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7893 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-7893-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6866 2003 INIT,https://data.consilium.europa.eu/doc/document/ST-6866-2003-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 15918 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-15918-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 15915 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-15915-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14787 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-14787-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13516 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-13516-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12399 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-12399-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11532 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-11532-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10106 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-10106-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9250 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-9250-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8242 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-8242-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6961 2002 COR 1,https://data.consilium.europa.eu/doc/document/ST-6961-2002-COR-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6961 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-6961-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6165 2002 INIT,https://data.consilium.europa.eu/doc/document/ST-6165-2002-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 15585 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-15585-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 15427 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-15427-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13773 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-13773-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12906 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-12906-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11977 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-11977-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11824 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-11824-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11450 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-11450-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10571 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-10571-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9018 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-9018-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8051 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-8051-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6051 2001 COR 1,https://data.consilium.europa.eu/doc/document/ST-6051-2001-COR-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7191 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-7191-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6051 2001 INIT,https://data.consilium.europa.eu/doc/document/ST-6051-2001-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14946 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-14946-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14547 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-14547-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13301 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-13301-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12294 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-12294-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11224 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-11224-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10530 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-10530-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9904 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-9904-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8513 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-8513-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8080 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-8080-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7257 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-7257-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6235 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-6235-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5683 2000 INIT,https://data.consilium.europa.eu/doc/document/ST-5683-2000-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14023 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-14023-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13304 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-13304-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11619 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-11619-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10946 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-10946-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10142 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-10142-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9603 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-9603-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8739 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-8739-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7656 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-7656-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6753 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-6753-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6205 1999 REV 1,https://data.consilium.europa.eu/doc/document/ST-6205-1999-REV-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5702 1999 INIT,https://data.consilium.europa.eu/doc/document/ST-5702-1999-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 14047 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-14047-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11800 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-11800-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11308 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-11308-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10344 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-10344-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9335 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-9335-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8468 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-8468-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7654 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-7654-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6847 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-6847-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6301 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-6301-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5096 1998 REV 1,https://data.consilium.europa.eu/doc/document/ST-5096-1998-REV-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5096 1998 INIT,https://data.consilium.europa.eu/doc/document/ST-5096-1998-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 13202 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-13202-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12598 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-12598-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11319 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-11319-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10508 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-10508-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9819 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-9819-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8862 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-8862-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8004 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-8004-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7308 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-7308-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6549 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-6549-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5905 1997 ADD 1,https://data.consilium.europa.eu/doc/document/ST-5905-1997-ADD-1/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5905 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-5905-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5422 1997 INIT,https://data.consilium.europa.eu/doc/document/ST-5422-1997-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 12571 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-12571-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 11588 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-11588-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 10497 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-10497-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 9850 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-9850-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 8979 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-8979-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7926 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-7926-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 7186 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-7186-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 6483 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-6483-1996-INIT/en/pdf,Χωρίς ημερομηνία
Ευρωπαϊκή Ένωση,European Council - Σύνοψη Πράξεων,ST 5804 1996 INIT,https://data.consilium.europa.eu/doc/document/ST-5804-1996-INIT/en/pdf,Χωρίς ημερομηνία
